,userId,Reputation,Views,UpVotes,DownVotes,postId,Score,ViewCount,CommentCount,Outlier
9168,805,65272,5680,7035,143,58970,1,,0,UpVotes
9169,805,65272,5680,7035,143,59037,3,,2,UpVotes
9170,805,65272,5680,7035,143,59043,1,,0,UpVotes
9171,805,65272,5680,7035,143,59049,7,,0,UpVotes
9172,805,65272,5680,7035,143,59064,4,,1,UpVotes
9173,805,65272,5680,7035,143,59078,2,,0,UpVotes
9174,805,65272,5680,7035,143,59165,3,,12,UpVotes
9175,805,65272,5680,7035,143,59178,5,,0,UpVotes
9176,805,65272,5680,7035,143,59251,2,,0,UpVotes
9177,805,65272,5680,7035,143,59254,3,,0,UpVotes
9178,805,65272,5680,7035,143,59269,1,,0,UpVotes
9179,805,65272,5680,7035,143,59344,3,,0,UpVotes
9180,805,65272,5680,7035,143,59351,0,,0,UpVotes
9181,805,65272,5680,7035,143,59365,3,,5,UpVotes
9182,805,65272,5680,7035,143,59420,1,,5,UpVotes
9183,805,65272,5680,7035,143,59422,8,,4,UpVotes
9184,805,65272,5680,7035,143,59430,2,,0,UpVotes
9185,805,65272,5680,7035,143,59432,1,,0,UpVotes
9186,805,65272,5680,7035,143,59484,1,,2,UpVotes
9187,805,65272,5680,7035,143,59566,3,,1,UpVotes
9188,805,65272,5680,7035,143,59570,3,,1,UpVotes
9189,805,65272,5680,7035,143,59585,7,,6,UpVotes
9190,805,65272,5680,7035,143,59679,1,,0,UpVotes
9191,805,65272,5680,7035,143,59764,4,,0,UpVotes
9192,805,65272,5680,7035,143,59768,0,,0,UpVotes
9193,805,65272,5680,7035,143,59790,1,,2,UpVotes
9194,805,65272,5680,7035,143,59791,5,,2,UpVotes
9195,805,65272,5680,7035,143,59901,1,,2,UpVotes
9196,805,65272,5680,7035,143,59908,3,,0,UpVotes
9197,805,65272,5680,7035,143,59956,1,,1,UpVotes
9198,805,65272,5680,7035,143,60097,2,,7,UpVotes
9199,805,65272,5680,7035,143,60101,1,,0,UpVotes
9200,805,65272,5680,7035,143,60117,6,,0,UpVotes
9201,805,65272,5680,7035,143,60189,2,,0,UpVotes
9202,805,65272,5680,7035,143,60195,2,,2,UpVotes
9203,805,65272,5680,7035,143,60223,0,,4,UpVotes
9204,805,65272,5680,7035,143,60232,2,,2,UpVotes
9205,805,65272,5680,7035,143,60292,1,,0,UpVotes
9206,805,65272,5680,7035,143,60296,1,,0,UpVotes
9207,805,65272,5680,7035,143,60300,1,,9,UpVotes
9208,805,65272,5680,7035,143,60302,2,,3,UpVotes
9209,805,65272,5680,7035,143,60303,1,,13,UpVotes
9210,805,65272,5680,7035,143,60304,2,,8,UpVotes
9211,805,65272,5680,7035,143,60400,2,,4,UpVotes
9212,805,65272,5680,7035,143,60408,3,,5,UpVotes
9213,805,65272,5680,7035,143,60449,5,,11,UpVotes
9214,805,65272,5680,7035,143,60489,3,,2,UpVotes
9215,805,65272,5680,7035,143,60504,16,,11,UpVotes
9216,805,65272,5680,7035,143,60573,3,,2,UpVotes
9217,805,65272,5680,7035,143,60588,4,,1,UpVotes
9218,805,65272,5680,7035,143,60628,2,,0,UpVotes
9219,805,65272,5680,7035,143,60630,4,,0,UpVotes
9220,805,65272,5680,7035,143,60631,5,,0,UpVotes
9221,805,65272,5680,7035,143,60633,1,,0,UpVotes
9222,805,65272,5680,7035,143,60665,2,,4,UpVotes
9223,805,65272,5680,7035,143,60685,3,,4,UpVotes
9224,805,65272,5680,7035,143,60704,1,,3,UpVotes
9225,805,65272,5680,7035,143,60705,2,,1,UpVotes
9226,805,65272,5680,7035,143,60727,3,,3,UpVotes
9227,805,65272,5680,7035,143,60736,3,,0,UpVotes
9228,805,65272,5680,7035,143,60798,20,,2,UpVotes
9229,805,65272,5680,7035,143,60906,1,,0,UpVotes
9230,805,65272,5680,7035,143,60908,3,,0,UpVotes
9231,805,65272,5680,7035,143,60922,2,,6,UpVotes
9232,805,65272,5680,7035,143,60926,3,,4,UpVotes
9233,805,65272,5680,7035,143,60931,2,,0,UpVotes
9234,805,65272,5680,7035,143,60974,2,,0,UpVotes
9235,805,65272,5680,7035,143,61032,8,,4,UpVotes
9236,805,65272,5680,7035,143,61109,1,,4,UpVotes
9237,805,65272,5680,7035,143,61122,3,,4,UpVotes
9238,805,65272,5680,7035,143,61123,1,,0,UpVotes
9239,805,65272,5680,7035,143,61128,2,,0,UpVotes
9240,805,65272,5680,7035,143,61129,4,,7,UpVotes
9241,805,65272,5680,7035,143,61159,2,,1,UpVotes
9242,805,65272,5680,7035,143,61161,2,,0,UpVotes
9243,805,65272,5680,7035,143,61211,2,,0,UpVotes
9244,805,65272,5680,7035,143,61261,6,,3,UpVotes
9245,805,65272,5680,7035,143,61280,4,,7,UpVotes
9246,805,65272,5680,7035,143,61382,0,,0,UpVotes
9247,805,65272,5680,7035,143,61383,0,,0,UpVotes
9248,805,65272,5680,7035,143,61411,2,,0,UpVotes
9249,805,65272,5680,7035,143,61424,1,,0,UpVotes
9250,805,65272,5680,7035,143,61426,4,,0,UpVotes
9251,805,65272,5680,7035,143,61430,0,,0,UpVotes
9252,805,65272,5680,7035,143,61433,4,,1,UpVotes
9253,805,65272,5680,7035,143,61441,4,,4,UpVotes
9254,805,65272,5680,7035,143,61522,3,,0,UpVotes
9255,805,65272,5680,7035,143,61608,4,,3,UpVotes
9256,805,65272,5680,7035,143,61632,4,,14,UpVotes
9257,805,65272,5680,7035,143,61709,1,,0,UpVotes
9258,805,65272,5680,7035,143,61712,0,,0,UpVotes
9259,805,65272,5680,7035,143,61714,3,,2,UpVotes
9260,805,65272,5680,7035,143,61722,8,,8,UpVotes
9261,805,65272,5680,7035,143,61735,1,,8,UpVotes
9262,805,65272,5680,7035,143,61737,15,,4,UpVotes
9263,805,65272,5680,7035,143,61806,7,,0,UpVotes
9264,805,65272,5680,7035,143,61811,5,,5,UpVotes
9265,805,65272,5680,7035,143,61849,14,,0,UpVotes
9266,805,65272,5680,7035,143,61852,2,,6,UpVotes
9267,805,65272,5680,7035,143,61893,4,,0,UpVotes
9268,805,65272,5680,7035,143,61982,5,,2,UpVotes
9269,805,65272,5680,7035,143,61987,1,,8,UpVotes
9270,805,65272,5680,7035,143,61992,5,,15,UpVotes
9271,805,65272,5680,7035,143,62061,6,,0,UpVotes
9272,805,65272,5680,7035,143,62152,0,,0,UpVotes
9273,805,65272,5680,7035,143,62153,0,,0,UpVotes
9274,805,65272,5680,7035,143,62154,0,,0,UpVotes
9275,805,65272,5680,7035,143,62155,0,,0,UpVotes
9276,805,65272,5680,7035,143,62157,0,,0,UpVotes
9277,805,65272,5680,7035,143,62158,0,,0,UpVotes
9278,805,65272,5680,7035,143,62159,0,,0,UpVotes
9279,805,65272,5680,7035,143,62160,0,,0,UpVotes
9280,805,65272,5680,7035,143,62161,0,,0,UpVotes
9281,805,65272,5680,7035,143,62162,0,,0,UpVotes
9282,805,65272,5680,7035,143,62163,0,,0,UpVotes
9283,805,65272,5680,7035,143,62164,0,,0,UpVotes
9284,805,65272,5680,7035,143,62165,0,,0,UpVotes
9285,805,65272,5680,7035,143,62166,0,,0,UpVotes
9286,805,65272,5680,7035,143,62168,0,,0,UpVotes
9287,805,65272,5680,7035,143,62169,0,,0,UpVotes
9288,805,65272,5680,7035,143,62172,0,,0,UpVotes
9289,805,65272,5680,7035,143,62173,0,,0,UpVotes
9290,805,65272,5680,7035,143,62320,8,,8,UpVotes
9291,805,65272,5680,7035,143,62321,0,,0,UpVotes
9292,805,65272,5680,7035,143,62322,0,,0,UpVotes
9293,805,65272,5680,7035,143,62331,0,,0,UpVotes
9294,805,65272,5680,7035,143,62332,0,,0,UpVotes
9295,805,65272,5680,7035,143,62381,5,,0,UpVotes
9296,805,65272,5680,7035,143,62397,0,,0,UpVotes
9297,805,65272,5680,7035,143,62398,0,,0,UpVotes
9298,805,65272,5680,7035,143,62403,0,,0,UpVotes
9299,805,65272,5680,7035,143,62404,0,,0,UpVotes
9300,805,65272,5680,7035,143,62405,0,,0,UpVotes
9301,805,65272,5680,7035,143,62406,0,,0,UpVotes
9302,805,65272,5680,7035,143,62441,0,,0,UpVotes
9303,805,65272,5680,7035,143,62442,0,,0,UpVotes
9304,805,65272,5680,7035,143,62505,2,,4,UpVotes
9305,805,65272,5680,7035,143,62507,7,,0,UpVotes
9306,805,65272,5680,7035,143,62516,6,,7,UpVotes
9307,805,65272,5680,7035,143,62517,0,,0,UpVotes
9308,805,65272,5680,7035,143,62518,0,,0,UpVotes
9309,805,65272,5680,7035,143,62619,0,,0,UpVotes
9310,805,65272,5680,7035,143,62620,0,,0,UpVotes
9311,805,65272,5680,7035,143,62687,0,,0,UpVotes
9312,805,65272,5680,7035,143,62688,0,,0,UpVotes
9313,805,65272,5680,7035,143,62697,0,,0,UpVotes
9314,805,65272,5680,7035,143,62698,0,,0,UpVotes
9315,805,65272,5680,7035,143,62700,0,,0,UpVotes
9316,805,65272,5680,7035,143,62701,0,,0,UpVotes
9317,805,65272,5680,7035,143,62878,8,,4,UpVotes
9318,805,65272,5680,7035,143,62884,0,,0,UpVotes
9319,805,65272,5680,7035,143,62885,0,,0,UpVotes
9320,805,65272,5680,7035,143,62890,0,,0,UpVotes
9321,805,65272,5680,7035,143,62891,0,,0,UpVotes
9322,805,65272,5680,7035,143,62892,0,,0,UpVotes
9323,805,65272,5680,7035,143,62893,0,,0,UpVotes
9324,805,65272,5680,7035,143,62894,0,,0,UpVotes
9325,805,65272,5680,7035,143,62895,0,,0,UpVotes
9326,805,65272,5680,7035,143,62911,4,,0,UpVotes
9327,805,65272,5680,7035,143,62912,0,,0,UpVotes
9328,805,65272,5680,7035,143,62913,0,,0,UpVotes
9329,805,65272,5680,7035,143,62933,0,,0,UpVotes
9330,805,65272,5680,7035,143,62934,0,,0,UpVotes
9331,805,65272,5680,7035,143,62935,0,,0,UpVotes
9332,805,65272,5680,7035,143,62936,0,,0,UpVotes
9333,805,65272,5680,7035,143,62945,10,,2,UpVotes
9334,805,65272,5680,7035,143,62974,2,,3,UpVotes
9335,805,65272,5680,7035,143,62996,7,,13,UpVotes
9336,805,65272,5680,7035,143,63085,3,,0,UpVotes
9337,805,65272,5680,7035,143,63086,0,,0,UpVotes
9338,805,65272,5680,7035,143,63087,0,,0,UpVotes
9339,805,65272,5680,7035,143,63108,0,,0,UpVotes
9340,805,65272,5680,7035,143,63109,0,,0,UpVotes
9341,805,65272,5680,7035,143,63125,4,,0,UpVotes
9342,805,65272,5680,7035,143,63187,0,,0,UpVotes
9343,805,65272,5680,7035,143,63188,0,,0,UpVotes
9344,805,65272,5680,7035,143,63295,0,,0,UpVotes
9345,805,65272,5680,7035,143,63296,0,,0,UpVotes
9346,805,65272,5680,7035,143,63298,0,,0,UpVotes
9347,805,65272,5680,7035,143,63299,0,,0,UpVotes
9348,805,65272,5680,7035,143,63309,0,,0,UpVotes
9349,805,65272,5680,7035,143,63310,0,,0,UpVotes
9350,805,65272,5680,7035,143,63315,5,,6,UpVotes
9351,805,65272,5680,7035,143,63339,2,,7,UpVotes
9352,805,65272,5680,7035,143,63341,0,,0,UpVotes
9353,805,65272,5680,7035,143,63342,0,,0,UpVotes
9354,805,65272,5680,7035,143,63381,3,,1,UpVotes
9355,805,65272,5680,7035,143,63385,6,,1,UpVotes
9356,805,65272,5680,7035,143,63403,0,,0,UpVotes
9357,805,65272,5680,7035,143,63404,0,,0,UpVotes
9358,805,65272,5680,7035,143,63405,0,,0,UpVotes
9359,805,65272,5680,7035,143,63406,0,,0,UpVotes
9360,805,65272,5680,7035,143,63409,0,,0,UpVotes
9361,805,65272,5680,7035,143,63410,0,,0,UpVotes
9362,805,65272,5680,7035,143,63412,0,,0,UpVotes
9363,805,65272,5680,7035,143,63413,0,,0,UpVotes
9364,805,65272,5680,7035,143,63420,0,,0,UpVotes
9365,805,65272,5680,7035,143,63421,0,,0,UpVotes
9366,805,65272,5680,7035,143,63425,0,,0,UpVotes
9367,805,65272,5680,7035,143,63426,0,,0,UpVotes
9368,805,65272,5680,7035,143,63539,3,,0,UpVotes
9369,805,65272,5680,7035,143,63542,3,,6,UpVotes
9370,805,65272,5680,7035,143,63744,1,,1,UpVotes
9371,805,65272,5680,7035,143,63849,2,,1,UpVotes
9372,805,65272,5680,7035,143,63859,5,,1,UpVotes
9373,805,65272,5680,7035,143,63868,12,,13,UpVotes
9374,805,65272,5680,7035,143,63969,7,,2,UpVotes
9375,805,65272,5680,7035,143,63973,3,,0,UpVotes
9376,805,65272,5680,7035,143,63980,3,,4,UpVotes
9377,805,65272,5680,7035,143,63994,2,,3,UpVotes
9378,805,65272,5680,7035,143,64042,3,,0,UpVotes
9379,805,65272,5680,7035,143,64045,3,,7,UpVotes
9380,805,65272,5680,7035,143,64103,4,,15,UpVotes
9381,805,65272,5680,7035,143,64215,3,,2,UpVotes
9382,805,65272,5680,7035,143,64276,9,,0,UpVotes
9383,805,65272,5680,7035,143,64313,2,,11,UpVotes
9384,805,65272,5680,7035,143,64538,14,2289.0,0,UpVotes
9385,805,65272,5680,7035,143,64539,15,,1,UpVotes
9386,805,65272,5680,7035,143,65232,9,,5,UpVotes
9387,805,65272,5680,7035,143,65350,1,,3,UpVotes
9388,805,65272,5680,7035,143,65873,7,,0,UpVotes
9389,805,65272,5680,7035,143,65958,1,,3,UpVotes
9390,805,65272,5680,7035,143,66197,8,,4,UpVotes
9391,805,65272,5680,7035,143,66224,5,,3,UpVotes
9392,805,65272,5680,7035,143,66312,2,,0,UpVotes
9393,805,65272,5680,7035,143,66475,16,,0,UpVotes
9394,805,65272,5680,7035,143,66797,1,,0,UpVotes
9395,805,65272,5680,7035,143,66884,3,,4,UpVotes
9396,805,65272,5680,7035,143,66887,4,,0,UpVotes
9397,805,65272,5680,7035,143,67034,2,,2,UpVotes
9398,805,65272,5680,7035,143,67109,0,,0,UpVotes
9399,805,65272,5680,7035,143,67110,0,,0,UpVotes
9400,805,65272,5680,7035,143,67210,28,,4,UpVotes
9401,805,65272,5680,7035,143,67354,2,,0,UpVotes
9402,805,65272,5680,7035,143,67505,4,,0,UpVotes
9403,805,65272,5680,7035,143,67509,2,,5,UpVotes
9404,805,65272,5680,7035,143,67531,6,,1,UpVotes
9405,805,65272,5680,7035,143,67539,4,,0,UpVotes
9406,805,65272,5680,7035,143,67550,9,,6,UpVotes
9407,805,65272,5680,7035,143,67652,2,,0,UpVotes
9408,805,65272,5680,7035,143,67653,1,,5,UpVotes
9409,805,65272,5680,7035,143,67654,2,,3,UpVotes
9410,805,65272,5680,7035,143,67656,1,,0,UpVotes
9411,805,65272,5680,7035,143,67690,1,,0,UpVotes
9412,805,65272,5680,7035,143,67711,3,,0,UpVotes
9413,805,65272,5680,7035,143,67712,3,,0,UpVotes
9414,805,65272,5680,7035,143,67723,12,,4,UpVotes
9415,805,65272,5680,7035,143,67802,1,,0,UpVotes
9416,805,65272,5680,7035,143,67927,4,,0,UpVotes
9417,805,65272,5680,7035,143,68041,5,,4,UpVotes
9418,805,65272,5680,7035,143,68141,3,,0,UpVotes
9419,805,65272,5680,7035,143,68207,1,,1,UpVotes
9420,805,65272,5680,7035,143,68263,3,,0,UpVotes
9421,805,65272,5680,7035,143,68505,0,,0,UpVotes
9422,805,65272,5680,7035,143,68636,4,,8,UpVotes
9423,805,65272,5680,7035,143,68661,1,,0,UpVotes
9424,805,65272,5680,7035,143,68878,3,,0,UpVotes
9425,805,65272,5680,7035,143,68939,1,,8,UpVotes
9426,805,65272,5680,7035,143,69016,11,,0,UpVotes
9427,805,65272,5680,7035,143,69270,5,,9,UpVotes
9428,805,65272,5680,7035,143,69340,1,,0,UpVotes
9429,805,65272,5680,7035,143,69346,1,,10,UpVotes
9430,805,65272,5680,7035,143,69358,5,,4,UpVotes
9431,805,65272,5680,7035,143,69423,5,,0,UpVotes
9432,805,65272,5680,7035,143,69432,4,,1,UpVotes
9433,805,65272,5680,7035,143,69479,3,,2,UpVotes
9434,805,65272,5680,7035,143,69486,1,,2,UpVotes
9435,805,65272,5680,7035,143,69492,3,,7,UpVotes
9436,805,65272,5680,7035,143,69527,4,,0,UpVotes
9437,805,65272,5680,7035,143,69913,1,,0,UpVotes
9438,805,65272,5680,7035,143,70204,2,,0,UpVotes
9439,805,65272,5680,7035,143,70622,1,,0,UpVotes
9440,805,65272,5680,7035,143,70673,6,,0,UpVotes
9441,805,65272,5680,7035,143,70879,2,,0,UpVotes
9442,805,65272,5680,7035,143,70971,11,,4,UpVotes
9443,805,65272,5680,7035,143,71085,5,,0,UpVotes
9444,805,65272,5680,7035,143,71097,6,,3,UpVotes
9445,805,65272,5680,7035,143,71305,7,,0,UpVotes
9446,805,65272,5680,7035,143,71366,3,,6,UpVotes
9447,805,65272,5680,7035,143,71367,2,,0,UpVotes
9448,805,65272,5680,7035,143,71444,10,,0,UpVotes
9449,805,65272,5680,7035,143,71555,5,,0,UpVotes
9450,805,65272,5680,7035,143,71580,2,,3,UpVotes
9451,805,65272,5680,7035,143,71596,2,,0,UpVotes
9452,805,65272,5680,7035,143,71629,5,,0,UpVotes
9453,805,65272,5680,7035,143,71658,2,,0,UpVotes
9454,805,65272,5680,7035,143,71750,2,,2,UpVotes
9455,805,65272,5680,7035,143,71774,2,,1,UpVotes
9456,805,65272,5680,7035,143,71775,3,,1,UpVotes
9457,805,65272,5680,7035,143,71859,0,,0,UpVotes
9458,805,65272,5680,7035,143,71867,5,,5,UpVotes
9459,805,65272,5680,7035,143,71871,13,477.0,4,UpVotes
9460,805,65272,5680,7035,143,71880,4,,0,UpVotes
9461,805,65272,5680,7035,143,71902,1,,0,UpVotes
9462,805,65272,5680,7035,143,72029,7,,0,UpVotes
9463,805,65272,5680,7035,143,72033,4,,6,UpVotes
9464,805,65272,5680,7035,143,72187,3,,0,UpVotes
9465,805,65272,5680,7035,143,72215,5,,5,UpVotes
9466,805,65272,5680,7035,143,72220,3,,0,UpVotes
9467,805,65272,5680,7035,143,72269,2,,0,UpVotes
9468,805,65272,5680,7035,143,72270,3,,6,UpVotes
9469,805,65272,5680,7035,143,72287,2,,0,UpVotes
9470,805,65272,5680,7035,143,72394,8,,3,UpVotes
9471,805,65272,5680,7035,143,72399,7,,0,UpVotes
9472,805,65272,5680,7035,143,72411,1,,0,UpVotes
9473,805,65272,5680,7035,143,72417,1,,0,UpVotes
9474,805,65272,5680,7035,143,72594,7,,3,UpVotes
9475,805,65272,5680,7035,143,72690,7,,2,UpVotes
9476,805,65272,5680,7035,143,72781,7,,8,UpVotes
9477,805,65272,5680,7035,143,73020,2,,2,UpVotes
9478,805,65272,5680,7035,143,73035,6,,1,UpVotes
9479,805,65272,5680,7035,143,73036,1,,5,UpVotes
9480,805,65272,5680,7035,143,73042,7,,0,UpVotes
9481,805,65272,5680,7035,143,73105,1,,0,UpVotes
9482,805,65272,5680,7035,143,73115,4,,0,UpVotes
9483,805,65272,5680,7035,143,73122,4,,12,UpVotes
9484,805,65272,5680,7035,143,73254,8,,4,UpVotes
9485,805,65272,5680,7035,143,73446,5,,3,UpVotes
9486,805,65272,5680,7035,143,73515,1,,0,UpVotes
9487,805,65272,5680,7035,143,73535,4,,1,UpVotes
9488,805,65272,5680,7035,143,73638,2,,0,UpVotes
9489,805,65272,5680,7035,143,73812,5,,1,UpVotes
9490,805,65272,5680,7035,143,73854,3,,0,UpVotes
9491,805,65272,5680,7035,143,73993,4,,8,UpVotes
9492,805,65272,5680,7035,143,74008,3,,0,UpVotes
9493,805,65272,5680,7035,143,74083,1,,0,UpVotes
9494,805,65272,5680,7035,143,74105,6,,9,UpVotes
9495,805,65272,5680,7035,143,74279,2,,0,UpVotes
9496,805,65272,5680,7035,143,74371,1,,0,UpVotes
9497,805,65272,5680,7035,143,74383,0,,9,UpVotes
9498,805,65272,5680,7035,143,74422,2,,4,UpVotes
9499,805,65272,5680,7035,143,74436,4,,3,UpVotes
9500,805,65272,5680,7035,143,74453,1,,6,UpVotes
9501,805,65272,5680,7035,143,74490,1,,0,UpVotes
9502,805,65272,5680,7035,143,74492,4,,5,UpVotes
9503,805,65272,5680,7035,143,74591,1,,6,UpVotes
9504,805,65272,5680,7035,143,74646,1,,0,UpVotes
9505,805,65272,5680,7035,143,74702,4,,4,UpVotes
9506,805,65272,5680,7035,143,74726,3,,0,UpVotes
9507,805,65272,5680,7035,143,74801,1,,0,UpVotes
9508,805,65272,5680,7035,143,74825,3,,1,UpVotes
9509,805,65272,5680,7035,143,74834,1,,6,UpVotes
9510,805,65272,5680,7035,143,74836,5,,3,UpVotes
9511,805,65272,5680,7035,143,74848,1,,1,UpVotes
9512,805,65272,5680,7035,143,74903,4,,2,UpVotes
9513,805,65272,5680,7035,143,74919,6,,0,UpVotes
9514,805,65272,5680,7035,143,74954,6,,9,UpVotes
9515,805,65272,5680,7035,143,75016,3,,2,UpVotes
9516,805,65272,5680,7035,143,75044,2,,11,UpVotes
9517,805,65272,5680,7035,143,75058,5,,3,UpVotes
9518,805,65272,5680,7035,143,76080,8,,4,UpVotes
9519,805,65272,5680,7035,143,76164,17,,6,UpVotes
9520,805,65272,5680,7035,143,76188,1,,1,UpVotes
9521,805,65272,5680,7035,143,76228,7,,6,UpVotes
9522,805,65272,5680,7035,143,76283,2,,6,UpVotes
9523,805,65272,5680,7035,143,76292,5,,2,UpVotes
9524,805,65272,5680,7035,143,76384,3,,4,UpVotes
9525,805,65272,5680,7035,143,76419,1,,0,UpVotes
9526,805,65272,5680,7035,143,76615,1,,0,UpVotes
9527,805,65272,5680,7035,143,76636,5,,1,UpVotes
9528,805,65272,5680,7035,143,76695,3,,4,UpVotes
9529,805,65272,5680,7035,143,76717,1,,8,UpVotes
9530,805,65272,5680,7035,143,76745,3,,10,UpVotes
9531,805,65272,5680,7035,143,76750,2,,6,UpVotes
9532,805,65272,5680,7035,143,76826,0,,2,UpVotes
9533,805,65272,5680,7035,143,76835,5,,0,UpVotes
9534,805,65272,5680,7035,143,76940,0,,0,UpVotes
9535,805,65272,5680,7035,143,76941,0,,0,UpVotes
9536,805,65272,5680,7035,143,76968,3,,6,UpVotes
9537,805,65272,5680,7035,143,77065,2,,0,UpVotes
9538,805,65272,5680,7035,143,77068,3,,7,UpVotes
9539,805,65272,5680,7035,143,77082,2,,0,UpVotes
9540,805,65272,5680,7035,143,77205,5,,0,UpVotes
9541,805,65272,5680,7035,143,77212,3,,6,UpVotes
9542,805,65272,5680,7035,143,77215,2,,7,UpVotes
9543,805,65272,5680,7035,143,77303,1,,10,UpVotes
9544,805,65272,5680,7035,143,77331,2,,5,UpVotes
9545,805,65272,5680,7035,143,77487,1,,0,UpVotes
9546,805,65272,5680,7035,143,77504,2,,0,UpVotes
9547,805,65272,5680,7035,143,77560,1,,0,UpVotes
9548,805,65272,5680,7035,143,77569,5,,0,UpVotes
9549,805,65272,5680,7035,143,77576,2,,0,UpVotes
9550,805,65272,5680,7035,143,77587,11,,0,UpVotes
9551,805,65272,5680,7035,143,77688,3,,6,UpVotes
9552,805,65272,5680,7035,143,77699,1,,0,UpVotes
9553,805,65272,5680,7035,143,77706,4,,0,UpVotes
9554,805,65272,5680,7035,143,77766,3,,0,UpVotes
9555,805,65272,5680,7035,143,77788,2,,3,UpVotes
9556,805,65272,5680,7035,143,77792,3,,0,UpVotes
9557,805,65272,5680,7035,143,77909,2,,2,UpVotes
9558,805,65272,5680,7035,143,77911,1,,1,UpVotes
9559,805,65272,5680,7035,143,77916,1,,0,UpVotes
9560,805,65272,5680,7035,143,77924,4,,5,UpVotes
9561,805,65272,5680,7035,143,78106,5,,21,UpVotes
9562,805,65272,5680,7035,143,78175,8,,19,UpVotes
9563,805,65272,5680,7035,143,78262,2,,0,UpVotes
9564,805,65272,5680,7035,143,78271,2,,0,UpVotes
9565,805,65272,5680,7035,143,78320,1,,0,UpVotes
9566,805,65272,5680,7035,143,78362,1,,3,UpVotes
9567,805,65272,5680,7035,143,78367,1,,1,UpVotes
9568,805,65272,5680,7035,143,78390,8,,2,UpVotes
9569,805,65272,5680,7035,143,78476,3,,3,UpVotes
9570,805,65272,5680,7035,143,78495,2,60.0,2,UpVotes
9571,805,65272,5680,7035,143,78499,2,,0,UpVotes
9572,805,65272,5680,7035,143,78775,4,,6,UpVotes
9573,805,65272,5680,7035,143,78823,0,,6,UpVotes
9574,805,65272,5680,7035,143,78824,0,,0,UpVotes
9575,805,65272,5680,7035,143,78825,0,,0,UpVotes
9576,805,65272,5680,7035,143,78840,43,,6,UpVotes
9577,805,65272,5680,7035,143,78906,3,,2,UpVotes
9578,805,65272,5680,7035,143,78908,2,,1,UpVotes
9579,805,65272,5680,7035,143,78924,3,,2,UpVotes
9580,805,65272,5680,7035,143,78943,1,,0,UpVotes
9581,805,65272,5680,7035,143,79006,1,,5,UpVotes
9582,805,65272,5680,7035,143,79013,1,,0,UpVotes
9583,805,65272,5680,7035,143,79113,2,,3,UpVotes
9584,805,65272,5680,7035,143,79128,1,,0,UpVotes
9585,805,65272,5680,7035,143,79135,4,,5,UpVotes
9586,805,65272,5680,7035,143,79137,2,,0,UpVotes
9587,805,65272,5680,7035,143,79139,1,,0,UpVotes
9588,805,65272,5680,7035,143,79151,3,,5,UpVotes
9589,805,65272,5680,7035,143,79175,8,,6,UpVotes
9590,805,65272,5680,7035,143,79251,1,,3,UpVotes
9591,805,65272,5680,7035,143,79260,5,,12,UpVotes
9592,805,65272,5680,7035,143,79347,3,,3,UpVotes
9593,805,65272,5680,7035,143,79407,4,,4,UpVotes
9594,805,65272,5680,7035,143,79428,4,,9,UpVotes
9595,805,65272,5680,7035,143,79497,2,,2,UpVotes
9596,805,65272,5680,7035,143,79506,3,,2,UpVotes
9597,805,65272,5680,7035,143,79539,1,,1,UpVotes
9598,805,65272,5680,7035,143,79639,6,,0,UpVotes
9599,805,65272,5680,7035,143,79661,4,,0,UpVotes
9600,805,65272,5680,7035,143,79716,2,,5,UpVotes
9601,805,65272,5680,7035,143,79782,13,,1,UpVotes
9602,805,65272,5680,7035,143,79849,8,,0,UpVotes
9603,805,65272,5680,7035,143,79859,7,,1,UpVotes
9604,805,65272,5680,7035,143,79861,18,,4,UpVotes
9605,805,65272,5680,7035,143,79877,2,,0,UpVotes
9606,805,65272,5680,7035,143,80056,4,,1,UpVotes
9607,805,65272,5680,7035,143,80058,2,,1,UpVotes
9608,805,65272,5680,7035,143,80072,5,,0,UpVotes
9609,805,65272,5680,7035,143,80094,2,,0,UpVotes
9610,805,65272,5680,7035,143,80192,2,,0,UpVotes
9611,805,65272,5680,7035,143,80195,8,,0,UpVotes
9612,805,65272,5680,7035,143,80200,9,,4,UpVotes
9613,805,65272,5680,7035,143,80334,1,41.0,0,UpVotes
9614,805,65272,5680,7035,143,80337,4,,1,UpVotes
9615,805,65272,5680,7035,143,80380,26,826.0,11,UpVotes
9616,805,65272,5680,7035,143,80449,0,,18,UpVotes
9617,805,65272,5680,7035,143,80452,3,,8,UpVotes
9618,805,65272,5680,7035,143,80455,1,,0,UpVotes
9619,805,65272,5680,7035,143,80508,1,,0,UpVotes
9620,805,65272,5680,7035,143,80614,5,,0,UpVotes
9621,805,65272,5680,7035,143,80722,6,,2,UpVotes
9622,805,65272,5680,7035,143,80731,4,,4,UpVotes
9623,805,65272,5680,7035,143,80811,1,,10,UpVotes
9624,805,65272,5680,7035,143,80815,1,,0,UpVotes
9625,805,65272,5680,7035,143,80818,2,,0,UpVotes
9626,805,65272,5680,7035,143,80840,5,,2,UpVotes
9627,805,65272,5680,7035,143,80852,12,,0,UpVotes
9628,805,65272,5680,7035,143,80878,7,,0,UpVotes
9629,805,65272,5680,7035,143,80903,8,,1,UpVotes
9630,805,65272,5680,7035,143,80948,5,,3,UpVotes
9631,805,65272,5680,7035,143,80960,4,,3,UpVotes
